-19902.718755224738,27456.758467469816,-9464.52232576744,42611.62623751715,17459.461383046935,34215.17604250299,-26722.904192491984,-25232.138593006795,17296.65114761951,-46955.124193707576
18949.638920304245,-12034.678832767624,-53766.41807102325,23467.237678550548,5624.320289231941,90477.04513465299,45303.35196444253,43024.95397720136,28075.32650289355,-24726.658428144623
-45912.64029831058,-89079.45288854564,-69213.97278085547,-29289.75300505618,-9739.13909808287,58222.54097438447,-9737.420095236437,65123.09808448072,18575.78055140881,14107.370429139002
-33196.050046434444,-9426.354724697598,-23617.70573316344,-19730.466912320586,-43606.69384603973,91462.90082736869,41036.09507840643,62908.58092810566,33738.10633231661,-10319.626610391882
-42136.46585294259,-18341.730661889877,-59628.70381054641,40221.3829724555,5712.045448659374,47751.84583876545,16934.17703354433,-2278.352380547788,-10255.129570300902,46890.3979931302
20225.712956371986,-37245.52082833146,-96087.84574430631,-33064.61179970681,-6998.966556545328,78194.34674035138,8565.065489331815,-7727.200492432888,12714.989468480113,4943.705170614929
16474.008245311194,14334.906781120293,-23376.617373614306,-6399.267979422927,45057.6226464379,82881.86814923253,65644.07363593196,8006.423055686288,16320.234520304919,-3969.3142908241352
26859.080981107218,29006.442673008838,-30006.79322741402,-48859.98760968922,11190.476785929277,26828.587887302005,23695.232653371488,28086.567498723623,10549.793035845543,-28762.27337176597
-33338.756210844425,-18215.212212702023,-16502.40783782772,-10851.240998393836,40021.243865129836,61800.2986526992,2411.672754868644,-1950.4722491572043,-16258.394281961248,10751.618593379982
-6383.12018143976,-69334.13624249319,-85249.6592436797,139.09506694737337,22492.728377456944,29068.46432364053,90544.08676636945,-31649.569664944633,73123.30426871979,-60639.06885812494
-14244.261179846135,64548.28827669363,-55219.159917116114,-80076.91113850499,-9020.575653937864,102167.67684039044,-20346.14246445868,-65209.839845992356,25.61035002885294,5709.18486133687
77095.63394076229,-46948.90808732899,8803.193895626178,-56275.304663423376,-22884.90537787785,-34393.45611499152,-33485.782819389126,1340.8739101591812,-54862.18138619269,-31531.55877618184
-14704.434882006612,9370.488269094712,-39089.736486267546,5008.112864910255,9193.038954688855,107420.96884599538,-30349.739908062653,-24337.242682762415,76859.8839548052,7989.164840493724
3376.873366843798,-23631.724552358646,34313.160468514696,-5616.569557350971,11113.571002077208,56189.08302329196,-15437.083083271378,-61800.487014774575,56123.99828007391,18677.674002590127
-44436.9965196553,-93785.4125187062,-43673.38124157882,-21546.87466387287,-10500.797125621704,78017.75064774133,35033.63302694307,47925.69334462461,36535.91376810571,33778.79660933169
-15206.532884686188,-17682.77461804653,-19126.58866323473,1728.913738605426,-36823.68130971088,24121.627050942643,15368.360866813087,33342.07467995893,17948.915203469784,36317.067220988036
-12159.268982165679,-31061.611135709827,-9854.727862869038,-16830.204464685463,-20590.044561806106,-30114.952631542932,19411.510802295947,-27271.138676477058,32085.201977364668,19335.894217758465
-45776.446565036786,-12330.641356766204,36403.013299606064,-35806.994066059204,-20568.596762633508,12438.49695944205,-9028.800928682193,-16322.524262569716,68772.88846487828,11139.891998576713
-45639.70331961264,31164.46497228155,-42703.03589731873,11493.377496277553,-40788.16115894823,75309.80537695464,25000.465517688473,31189.967999655033,42192.14925166831,-2733.3859842352235
-17151.23630065098,24469.116387178117,-7464.184047071117,19799.053941311937,41977.995468124485,112432.0608261489,35099.03663697665,-3008.9688838056622,11484.118789173895,36516.945096833726
14286.042260691725,4362.227689716718,813.4291461130338,-40736.30732128701,4643.142920719216,-11043.198276173902,11441.050471353388,72900.2445715916,49308.46106631497,-16755.068083542392
19409.224376168655,-52956.7608437691,2317.8862774884333,25049.177919015987,-18002.708718145324,120413.18989490847,38540.03039492962,13557.351264434577,7182.915446426061,27979.878378975332
23514.887101349537,10908.197989836543,-42901.66360122372,-56762.5269094117,-45433.118817278984,134639.48898371923,-68341.01972035805,-24055.765252657937,41462.00992235772,-28900.842988131626
-6830.143601958215,72545.3032534224,-26932.264296559646,21923.224528392264,72783.96870653813,4813.288968776043,40298.29837503417,48661.6090464298,-28858.135268698145,23472.475686468464
-96257.94305167877,-8310.293543336024,-24750.950533550662,8246.621791518333,14929.502924301687,82433.60185890518,91014.76989769748,37357.535370724974,27162.355732436532,-35662.75809726775
11696.639182531993,-72349.01005453007,-14818.026043065684,11183.637290784427,18533.043648714804,35328.21729104245,32069.340055925666,4882.35795628315,31564.949527735756,13974.653067426054
-17342.147673292016,-91034.95047460737,-23436.468545554188,-62960.2651135193,-4351.115324394853,138365.67597866524,4515.664735803908,78244.91844118472,62303.90355217425,42414.90818754414
-19455.439555761575,-96121.82679554007,-10150.99099264721,-33604.24760062597,9756.321573966252,60649.28027376934,2081.4848651530137,-65655.93611777406,-4018.887727701049,-39727.67083907815
27490.683696309585,-61975.25974037104,-91556.69433220579,-29139.93198391266,-12163.847157806034,59094.36604284495,46125.20026742079,23854.05812430907,-59863.94381780127,440.4797769859063
-12909.675822084333,7832.479752524536,-41054.41374786766,-47396.270571957095,100375.05890264818,6227.720519439615,29222.107690111246,-13658.267482955911,-8156.415025064808,-5134.324683170746
-57605.76318265211,-38776.78947739863,-14341.854017402477,-14027.529373658872,14519.427017863201,65543.56518487773,-12083.296585056798,69021.12027579719,-10363.063919660717,2992.744941175054
-12880.408031269631,-4371.108817702883,10480.960157057996,25679.814820990123,13544.39510435693,12748.369161326296,-25396.255151063484,-15330.566502781614,25990.170365581555,-16969.924099258027
-70505.20936926175,-101086.77694361188,-36394.227740063245,-67215.82362448703,39355.99922861023,50227.29343712239,21460.34102424009,-60684.97817039264,33706.049059738754,26399.8758078661
-71332.26822491444,-19365.86882586788,-63692.04679838434,46023.643640509064,19169.12443116488,37916.04329102735,-16235.72989703247,-52945.13272726948,-30891.807214883378,-976.5384218485455
-76040.29882557836,-17507.461287902017,-27356.79208852282,26649.934100025734,49286.46115920365,16094.246756404234,41708.98071958792,-13946.035195474686,64133.31177548428,57967.708601998995
9187.772432341655,-89146.34518899495,3985.8820716195,218.26315822592423,-8068.783655037499,50974.091664136984,42861.81442804139,-7662.341732799733,-3804.700932206411,-74950.55449251851
10851.738941389392,-29140.628597244227,-20663.185431154707,-27670.08124117568,-4677.896132730031,69691.16107972237,3457.2864456921147,-13977.825316940984,16207.314247192042,-8742.041007353013
31649.62617385068,53921.70076598778,-46102.399159303735,17196.96982681934,-12966.578021213867,43950.538274570645,14342.285987520576,-34202.13568885992,28151.305638029473,-9582.781651995288
-63230.721402892654,-3801.6890543206505,-3356.0737809356297,-42452.323397233515,-67071.14598603891,23179.962170605068,69348.99101060108,-38306.02334218893,39006.18786126205,37.709005461704216
6765.712780638358,2147.8788444438355,-38435.40223171291,-29668.30072607579,58488.68062322634,88446.96507253767,31507.40094928163,-11935.056515969545,56844.84169227075,24979.245078594122
-68172.73011308971,-15723.225423487318,-28020.638311130046,62119.84772839979,22145.75798218314,-47982.274749193064,70970.25507593427,29253.05325019676,49246.823896372494,41288.719171988516
-40504.520504436434,-45820.95744028019,-95755.16877071305,-44111.65542059409,-22394.490266492718,101488.02850826785,3462.838652550109,-47143.2407283536,-33480.16180024965,24185.26482291139
-3789.869545986038,-46373.268238745644,-36019.11059942378,2835.308496486531,-20912.363466069462,48475.229921181075,39388.1547509659,-30873.357471393258,-2910.1757316661115,67186.58649620731
6231.7175813346375,-29791.208317145334,-86515.3693981045,-41939.55363042043,3797.8390419018733,-26505.24918009119,57674.87721918385,56407.07345201025,-3895.161285196961,-40059.670579157
-86718.7414503785,24669.163563641952,-76638.51981951915,-116.66282565790166,61601.988790054675,84086.96173682204,4795.22436708312,90927.84101337199,-18057.146734570455,-35225.09063254882
-21322.06115591105,35315.536371576345,-10958.736672553308,-40369.45617109705,33048.64213020551,33581.97462870276,63083.607132407014,-137.99571923911566,3451.508471686055,24246.27788805482
24333.022129193574,-80263.45657426021,-31250.53236688726,-14408.004850298705,34342.40815734122,118291.83007280059,2439.308120017779,-11827.205178333099,71946.83319581038,11468.70221353498
-20275.213884031316,-19528.682996975163,-36785.4812674943,-13182.29850204334,-2278.9274547052846,27438.74584607415,83162.7313342083,59531.496018719234,3581.622754245471,-11635.048118876053
-18184.81938384932,-13431.375127095764,-74175.05157740417,2787.4883574699757,-65649.15569714898,89514.48623141205,13678.643455064792,24786.250177862694,65871.05195066724,-29744.27591274409
-18545.996571395295,-19321.681118078443,-14960.042221390448,-5377.734434195868,-36937.199309756514,56256.70278417957,26387.965060978768,-49190.22371303148,58390.61250220591,40715.541552413415
-30087.079220775933,-23797.35501572238,-52830.419138510355,33653.76519229786,-53865.016997611456,-58941.06035209427,-6437.14212438888,10058.71914752316,-18223.71580535236,5324.6767409044005
-5645.8803002679215,-115529.4891906703,-15318.19313824787,-17683.305322181768,49471.06112286839,30909.17543002731,64777.33343878152,-54284.68228238706,25628.945364651056,66048.93778401318
30430.67389584756,-15523.387775960864,-58339.06221599696,13953.004888111233,5389.142369738887,21492.274022374386,34355.60729259481,24228.223258318667,23812.772328189156,-34453.46123030097
